tier,portal,content_type,target_table,file_path,id,field,issue_type,severity,import_impact,ui_impact,pilot_impact,recommended_action,current_value_sample,notes
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-anki-flashcards.json,digital-exams-resource-anki-flashcards,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-deep-work-summary.json,digital-exams-resource-deep-work-summary,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-deep-work-summary.json,digital-exams-resource-deep-work-summary,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-deep-work-summary.json,digital-exams-resource-deep-work-summary,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-digital-readiness-checklist.json,digital-exams-resource-digital-readiness-checklist,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-digital-readiness-checklist.json,digital-exams-resource-digital-readiness-checklist,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-digital-readiness-checklist.json,digital-exams-resource-digital-readiness-checklist,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-digital-sat-practice.json,digital-exams-resource-digital-sat-practice,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-digital-sat-practice.json,digital-exams-resource-digital-sat-practice,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-digital-sat-practice.json,digital-exams-resource-digital-sat-practice,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-exam-diet-tips.json,digital-exams-resource-exam-diet-tips,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-exam-diet-tips.json,digital-exams-resource-exam-diet-tips,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-exam-diet-tips.json,digital-exams-resource-exam-diet-tips,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-eye-care-software.json,digital-exams-resource-eye-care-software,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-eye-care-software.json,digital-exams-resource-eye-care-software,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-eye-care-software.json,digital-exams-resource-eye-care-software,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-focus-music-playlist.json,digital-exams-resource-focus-music-playlist,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-focus-music-playlist.json,digital-exams-resource-focus-music-playlist,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-focus-music-playlist.json,digital-exams-resource-focus-music-playlist,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-habit-tracker.json,digital-exams-resource-habit-tracker,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-habit-tracker.json,digital-exams-resource-habit-tracker,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-habit-tracker.json,digital-exams-resource-habit-tracker,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-01.json,digital-exams-resource-item-01,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-01.json,digital-exams-resource-item-01,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-02.json,digital-exams-resource-item-02,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-02.json,digital-exams-resource-item-02,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-03.json,digital-exams-resource-item-03,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-03.json,digital-exams-resource-item-03,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-04.json,digital-exams-resource-item-04,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-04.json,digital-exams-resource-item-04,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-05.json,digital-exams-resource-item-05,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-05.json,digital-exams-resource-item-05,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-06.json,digital-exams-resource-item-06,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-06.json,digital-exams-resource-item-06,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-07.json,digital-exams-resource-item-07,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-07.json,digital-exams-resource-item-07,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-08.json,digital-exams-resource-item-08,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-08.json,digital-exams-resource-item-08,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-09.json,digital-exams-resource-item-09,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-09.json,digital-exams-resource-item-09,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-10.json,digital-exams-resource-item-10,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-item-10.json,digital-exams-resource-item-10,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-khan-academy-math.json,digital-exams-resource-khan-academy-math,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-khan-academy-math.json,digital-exams-resource-khan-academy-math,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-khan-academy-math.json,digital-exams-resource-khan-academy-math,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-math-way.json,digital-exams-resource-math-way,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-math-way.json,digital-exams-resource-math-way,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-math-way.json,digital-exams-resource-math-way,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-mindmeister.json,digital-exams-resource-mindmeister,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-mindmeister.json,digital-exams-resource-mindmeister,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-mindmeister.json,digital-exams-resource-mindmeister,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-mock-test-analysis-sheet.json,digital-exams-resource-mock-test-analysis-sheet,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-mock-test-analysis-sheet.json,digital-exams-resource-mock-test-analysis-sheet,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-mock-test-analysis-sheet.json,digital-exams-resource-mock-test-analysis-sheet,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-notion-templates.json,digital-exams-resource-notion-templates,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-notion-templates.json,digital-exams-resource-notion-templates,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-notion-templates.json,digital-exams-resource-notion-templates,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-online-whiteboard.json,digital-exams-resource-online-whiteboard,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-online-whiteboard.json,digital-exams-resource-online-whiteboard,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-online-whiteboard.json,digital-exams-resource-online-whiteboard,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-pomodoro-tracker.json,digital-exams-resource-pomodoro-tracker,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-pomodoro-tracker.json,digital-exams-resource-pomodoro-tracker,excerpt_ar,Missing excerpt_ar,MEDIUM,Safe for Import,Degrades AR UI Cards,Safe for draft pilot,Add excerpt_ar,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-pomodoro-tracker.json,digital-exams-resource-pomodoro-tracker,excerpt_en,Missing excerpt_en,MEDIUM,Safe for Import,Degrades EN UI Cards,Safe for draft pilot,Add excerpt_en,None,Expected in UI cards
A,digital-exams,resources,digital_exams_resources,digital-exams-resource-qiyas-official.json,digital-exams-resource-qiyas-official,title_en,Missing title_en,MEDIUM,Safe for Import,Degrades EN UI,Safe for draft pilot,Add title_en,None,Optional enrichment
